0.009347848501281899, 8.1230393646508145e-25
0.009500900516694505, 8.253417282480515e-25
0.00966867791717346, 8.501286132511154e-25
0.009876161005572408, 9.016787442419e-25
0.010047220953371952, 9.21189533577092e-25
0.01022441903924705, 9.484773068241346e-25
0.010410745927862638, 9.6523645105094e-25
0.010595295571966621, 9.914142751431043e-25
0.010783116698380803, 1.0307636640644656e-24
0.01096738249901397, 1.0527017275716751e-24
0.011087332815620736, 1.0983854487036105e-24
0.011201563220773408, 1.1840754067447607e-24
0.011234416115164715, 1.1007393369767587e-24
0.011250878677375458, 1.0196902325902426e-24
0.011250878677375458, 9.518056936692872e-25
0.011272866292224536, 8.80865239532548e-25
0.011325259249244709, 8.1015108316531055e-25
0.01135847492983647, 7.83405064872778e-25
0.011558132239089995, 8.026183287309779e-25
0.011746747660013199, 8.529534100087896e-25
0.011934536767134778, 8.595757268951068e-25
0.012158808973931953, 9.142242314485059e-25
0.012070113575899611, 8.791526219798647e-25
0.012364283844085677, 9.65862815040238e-25
0.012565236961679702, 1.0267503641539413e-24
0.012760770984066023, 1.0508497710122981e-24
0.013015535675148654, 1.0962499186422221e-24
0.013206644819457396, 1.1433147896791063e-24
0.013284225555977473, 1.013001195633021e-24
0.013261508850671152, 9.150633847669587e-25
0.013329927868002718, 8.302626371900493e-25
0.01330040332826804, 7.534462171036346e-25
0.013367345155241782, 7.036385615386303e-25
0.013353371213031201, 6.514843594287817e-25
0.013353371213031201, 6.145370831503966e-25
0.013570198964096752, 6.319206970196776e-25
0.013821790885143268, 6.621751996047243e-25
0.014072051680330926, 6.7760556774584495e-25
0.01424203649883066, 6.302830834733274e-25
0.01424203649883066, 5.876362412074729e-25
0.01424203649883066, 5.478750120937692e-25
0.014283806751052735, 5.108041468987057e-25
0.014283806751052735, 4.7624160753704865e-25
0.014283806751052735, 4.440176731659322e-25
0.014283806751052735, 4.139741067633401e-25
0.014283806751052735, 3.8596337809838265e-25
0.014283806751052735, 3.598479392777013e-25
0.014283806751052735, 3.3549954931061075e-25
0.014283806751052735, 3.127986443761689e-25
0.014268874759115051, 2.8993603365783627e-25
0.014325699510612216, 6.760249580528993e-25
0.014304737794983717, 2.7190093715684987e-25
0.014304737794983717, 2.5350330491362804e-25
0.014304737794983717, 2.363505116021715e-25
0.014304737794983717, 2.2035832768981627e-25
0.014304737794983717, 2.0544822286649245e-25
0.014325699510612216, 1.8730766449929158e-25
0.014579648916787657, 1.9154698041825183e-25
0.014838100043863295, 1.9741304981066737e-25
0.015045952429395833, 2.0484935177011175e-25
0.015329495594862004, 2.98960657821352e-25
0.015323884891595533, 2.756303781420372e-25
0.015323884891595533, 2.569804007453351e-25
0.015301462606583655, 2.4080773588784738e-25
0.015301462606583655, 2.245139628228732e-25
0.015265655172975104, 2.0981209130034206e-25
0.015572709210610153, 3.213601086383961e-25
0.015836110695481593, 3.320920774065785e-25
0.016239709894624203, 3.4124649758275664e-25
0.01626728437850797, 3.073676045627204e-25
0.01624823943831855, 2.7995527434627225e-25
0.01624823943831855, 2.6101266151150137e-25
0.01624823943831855, 2.433517626285268e-25
0.016231253869658666, 2.2594164257745584e-25
0.016312946865073345, 2.103026516284112e-25
0.016295893652626944, 1.9493152472726372e-25
0.016295893652626944, 1.817418735916595e-25
0.016295893652626944, 1.6944467377875475e-25
0.016295893652626944, 1.5797953935755221e-25
0.016295893652626944, 1.4729017029010687e-25
0.016295893652626944, 1.373240759677617e-25
0.016278858267251093, 1.2781892252793363e-25
0.01636079085880945, 1.1867437078122179e-25
0.01634368763125565, 1.1017179523566274e-25
0.01634368763125565, 1.0235804759452686e-25
0.01634368763125565, 9.543219534675694e-26
0.01634368763125565, 8.897496701752862e-26
0.01634368763125565, 8.295465410813618e-26
0.016326602283057143, 7.697701348137543e-26
0.016391621784117315, 7.141026025625766e-26
0.016391621784117315, 6.657842804440502e-26
0.0163676371602409, 6.193777668672516e-26
0.016512073129450196, 6.111458753473375e-26
0.016682193467213516, 6.405237739910498e-26
0.01698922014680994, 6.764703751816659e-26
0.01734109606966287, 6.330459876895918e-26
0.017616107941179283, 6.368879817471008e-26
